left_elbow,right_elbow,left_knee,right_knee,left_hip,right_hip,left_shoulder_abd,right_shoulder_abd,bbox_ratio,exercise_label,state_label
82.08958962907161,3.9961637550006386,167.2878195732328,176.41791752335266,165.40262151868444,176.9783319244407,9.762143011143738,61.86187166963359,0.33015616688779614,pushup,down
83.70132429443757,6.000826171661495,156.54276306021262,165.33550709240652,156.6451907660996,172.6910405482914,10.867623681651816,65.33424616254338,0.3218290721846785,pushup,down
84.70647472071153,4.403325490503888,162.93038330134416,171.8828881793542,163.46799150700946,179.75520739241009,10.835470738277765,63.3759341041884,0.3343355637004076,pushup,down
79.92593619612242,5.792629522336043,168.9618918199103,175.33282244552422,162.5354045928534,175.4794945230005,11.025415610945409,66.28809091939341,0.3051330683379991,pushup,down
81.81139028448166,3.9861889563524313,169.38341495701215,175.31440276969013,160.39197623680306,176.44092463049645,13.86960845715699,65.51755826059888,0.3138999543597536,pushup,down
80.95023883739762,4.488135849581294,158.14850891220476,163.23967108380995,154.52493026437588,170.5981725060728,12.559488751359728,67.57424050875086,0.3088078790353878,pushup,down
85.197604951339,28.05035692933074,158.70103359806245,152.62942402449937,155.89262708885744,159.6702080459384,13.240559535069615,90.61078977573084,0.3356889035199534,pushup,down
91.6509173280869,8.975744959377902,155.20743028936653,168.6648149149773,158.2361938086664,177.0385769284983,12.550104085812059,71.0902089766458,0.3324669744536284,pushup,down
96.68544747302175,10.495140179658307,142.90670189282034,143.80204026652427,145.6915690194188,157.5408609339956,14.456153828555214,71.9215170049823,0.3449707469704018,pushup,down
102.84478405110175,6.6829358675869965,159.34597676300757,165.2521954124291,153.1138071269069,167.07015148216587,21.808899695449902,67.52558901398892,0.34380977786240213,pushup,down
98.55764826296884,1.2168629631922276,157.0071300355776,167.10121980057025,159.2281218622809,177.04767818450904,15.771329583869534,63.07797795925202,0.3632103609057996,pushup,down
88.69816465000497,8.836761769041278,152.78522654684585,163.99302355959273,158.07108836058902,176.08482995780747,12.170766632431366,69.01698507097562,0.34536487255366183,pushup,down
84.96916656949071,4.256013461919158,159.41412954353228,165.46961400252874,159.75263902816485,174.4868904030787,12.727750668023527,62.01860410498685,0.34708277598920273,pushup,down
82.16520406730888,5.8720533764420955,164.0813687575883,166.53650363362354,161.76577273389495,174.2790891371962,7.759213758726177,67.23472007679162,0.329020680870852,pushup,down
